,DateTime,Country,Mining_GDP_BUSD,Base_Date,Base_Mining_GDP,OilEquivalentMUSD,OilShare,LastUpdate,Orig_Fcst,Mining_GDP_BUSD_forecasted,Mining_GDP_BUSD_part_fcst,Mining_GDP_BUSD_full_fcst,Region 2,Regional 3,Fin Region,Sales Area
2118,2008-09-30,Japan,1.6094655914526543,2019-12-31,0.8737812701399759,43.505611168831166,2.703109118944527,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2119,2008-12-31,Japan,1.6094655914526543,2019-12-31,0.8737812701399759,22.090510553359685,1.3725369880956242,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2120,2009-03-31,Japan,1.002835140180794,2019-12-31,0.8737812701399759,8.93949818181818,0.8914225104045058,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2121,2009-06-30,Japan,1.002835140180794,2019-12-31,0.8737812701399759,19.445232467532463,1.9390258366920428,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2122,2009-09-30,Japan,1.002835140180794,2019-12-31,0.8737812701399759,31.41213603896104,3.132333000746061,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2123,2009-12-31,Japan,1.002835140180794,2019-12-31,0.8737812701399759,23.285243181818185,2.321941289135545,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2124,2010-03-31,Japan,1.120677605405188,2019-12-31,0.8737812701399759,12.599950000000002,1.124315319519962,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2125,2010-06-30,Japan,1.120677605405188,2019-12-31,0.8737812701399759,23.99696753246753,2.141290895501679,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2126,2010-09-30,Japan,1.120677605405188,2019-12-31,0.8737812701399759,20.94918538961039,1.8693320263177808,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2127,2010-12-31,Japan,1.120677605405188,2019-12-31,0.8737812701399759,26.47835746753247,2.3627096088851576,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2128,2011-03-31,Japan,1.2556330441028254,2019-12-31,0.8737812701399759,42.4108117791762,3.3776438091018512,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2129,2011-06-30,Japan,1.2556330441028254,2019-12-31,0.8737812701399759,30.153578787878786,2.4014642597610285,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2130,2011-09-30,Japan,1.2556330441028254,2019-12-31,0.8737812701399759,26.224334782608693,2.088534935088977,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2131,2011-12-31,Japan,1.2556330441028254,2019-12-31,0.8737812701399759,27.970783333333337,2.2276240231730293,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2132,2012-03-31,Japan,1.163300697297012,2019-12-31,0.8737812701399759,30.38775171052632,2.6122009366223016,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2133,2012-06-30,Japan,1.163300697297012,2019-12-31,0.8737812701399759,30.18286590909091,2.5945884825155114,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2134,2012-09-30,Japan,1.163300697297012,2019-12-31,0.8737812701399759,28.22430621118012,2.426226192141096,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2135,2012-12-31,Japan,1.163300697297012,2019-12-31,0.8737812701399759,40.57139442546584,3.487610255863812,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2136,2013-03-31,Japan,1.0841133729031367,2019-12-31,0.8737812701399759,28.043449624060152,2.586763554900432,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2137,2013-06-30,Japan,1.0841133729031367,2019-12-31,0.8737812701399759,28.50408863636364,2.629253484811539,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2138,2013-09-30,Japan,1.0841133729031367,2019-12-31,0.8737812701399759,28.97654863636364,2.672833797702137,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2139,2013-12-31,Japan,1.0841133729031367,2019-12-31,0.8737812701399759,27.64213776397516,2.549746037165149,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2140,2014-03-31,Japan,1.0169500723196332,2019-12-31,0.8737812701399759,44.37622255639098,4.363657938011659,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2141,2014-06-30,Japan,1.0169500723196332,2019-12-31,0.8737812701399759,31.077214285714284,3.05592330750595,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2142,2014-09-30,Japan,1.0169500723196332,2019-12-31,0.8737812701399759,27.0348461038961,2.6584241291443558,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2143,2014-12-31,Japan,1.0169500723196332,2019-12-31,0.8737812701399759,19.647931719367588,1.932044871637723,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2144,2015-03-31,Japan,0.8452460508933707,2019-12-31,0.8737812701399759,7.41738409090909,0.8775414073889364,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2145,2015-06-30,Japan,0.8452460508933707,2019-12-31,0.8737812701399759,13.734807792207793,1.6249478808792996,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2146,2015-09-30,Japan,0.8452460508933707,2019-12-31,0.8737812701399759,17.089390476190474,2.02182435021472,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2147,2015-12-31,Japan,0.8452460508933707,2019-12-31,0.8737812701399759,9.77934181818182,1.1569816632500898,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2148,2016-03-31,Japan,0.8645401336732236,2019-12-31,0.8737812701399759,4.707152727272727,0.544468966093357,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2149,2016-06-30,Japan,0.8645401336732236,2019-12-31,0.8737812701399759,11.665168484848484,1.3492917252188148,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2150,2016-09-30,Japan,0.8645401336732236,2019-12-31,0.8737812701399759,10.984437628458496,1.2705526557556397,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2151,2016-12-31,Japan,0.8645401336732236,2019-12-31,0.8737812701399759,10.320369090909091,1.1937408905541864,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2152,2017-03-31,Japan,0.904670371990296,2019-12-31,0.8737812701399759,17.224534615384616,1.9039569713651876,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2153,2017-06-30,Japan,0.904670371990296,2019-12-31,0.8737812701399759,16.25575806187291,1.7968708344134074,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2154,2017-09-30,Japan,0.904670371990296,2019-12-31,0.8737812701399759,11.751066132967033,1.2989334565157042,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2155,2017-12-31,Japan,0.904670371990296,2019-12-31,0.8737812701399759,13.217820476923077,1.4610648127940302,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2156,2018-03-31,Japan,0.9026331805600292,2019-12-31,0.8737812701399759,14.862291738461536,1.6465483497117164,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2157,2018-06-30,Japan,0.9026331805600292,2019-12-31,0.8737812701399759,12.472211388888889,1.3817585767399598,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2158,2018-09-30,Japan,0.9026331805600292,2019-12-31,0.8737812701399759,19.20705955384616,2.127892034938195,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2159,2018-12-31,Japan,0.9026331805600292,2019-12-31,0.8737812701399759,16.235089463504274,1.7986364575509384,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2160,2019-03-31,Japan,0.8737812701399759,2019-12-31,0.8737812701399759,12.593605352,1.441276642377853,2021-01-16T10:23:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2161,2019-06-30,Japan,0.8737812701399759,2019-12-31,0.8737812701399759,25.591086974074077,2.9287749518794897,2021-01-16T10:23:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2162,2019-09-30,Japan,0.8737812701399759,2019-12-31,0.8737812701399759,13.973702852421653,1.5992220627689957,2021-01-16T10:23:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2163,2019-12-31,Japan,0.8737812701399759,2019-12-31,0.8737812701399759,14.109366531054132,1.6147481083903157,2021-01-16T10:23:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2164,2020-03-31,Japan,0.8550183652497296,2019-12-31,0.8737812701399759,10.969823048727273,1.2829926811599257,2022-01-01T10:14:00,Original,,0.8550183652497296,,Asia,Eastern Asia,Asia/Pacific,APAC
2165,2020-06-30,Japan,0.8550183652497296,2019-12-31,0.8737812701399759,7.750931168831167,0.9065221852360228,2022-01-01T10:14:00,Original,,0.8550183652497296,,Asia,Eastern Asia,Asia/Pacific,APAC
2166,2020-09-30,Japan,0.8550183652497296,2019-12-31,0.8737812701399759,18.840734307359305,2.2035473240222614,2022-01-01T10:14:00,Original,,0.8550183652497296,,Asia,Eastern Asia,Asia/Pacific,APAC
2167,2020-12-31,Japan,0.8550183652497296,2019-12-31,0.8737812701399759,11.303199935064937,1.3219832923429138,2022-01-01T10:14:00,Original,,0.8550183652497296,,Asia,Eastern Asia,Asia/Pacific,APAC
2168,2021-03-31,Japan,0.8441711062017613,2019-12-31,0.8737812701399759,8.505726086956521,1.0075831812376208,Forecast,Forecast,0.8441711062017613,0.8441711062017613,,Asia,Eastern Asia,Asia/Pacific,APAC
2169,2021-06-30,Japan,0.8333238471537929,2019-12-31,0.8737812701399759,25.196156017316017,3.0235731406671214,Forecast,Forecast,0.8333238471537929,0.8333238471537929,,Asia,Eastern Asia,Asia/Pacific,APAC
2170,2021-09-30,Japan,0.8224765881058247,2019-12-31,0.8737812701399759,16.31962818181818,1.9842058020645328,Forecast,Forecast,0.8224765881058247,0.8224765881058247,,Asia,Eastern Asia,Asia/Pacific,APAC
2171,2021-12-31,Japan,0.8116293290578563,2019-12-31,0.8737812701399759,0.0,0.0,Forecast,Forecast,0.8116293290578563,0.8116293290578563,,Asia,Eastern Asia,Asia/Pacific,APAC
2172,2022-03-31,Japan,0.800782070009888,2019-12-31,0.8737812701399759,0.0,0.0,Forecast,Forecast,0.800782070009888,0.800782070009888,0.800782070009888,Asia,Eastern Asia,Asia/Pacific,APAC
2173,2022-06-30,Japan,0.800782070009888,2019-12-31,0.8737812701399759,0.0,0.0,Forecast,Forecast,0.800782070009888,0.800782070009888,0.800782070009888,Asia,Eastern Asia,Asia/Pacific,APAC
2174,2022-09-30,Japan,0.800782070009888,2019-12-31,0.8737812701399759,0.0,0.0,Forecast,Forecast,0.800782070009888,0.800782070009888,0.800782070009888,Asia,Eastern Asia,Asia/Pacific,APAC
2175,2022-12-31,Japan,0.800782070009888,2019-12-31,0.8737812701399759,0.0,0.0,Forecast,Forecast,0.800782070009888,0.800782070009888,0.800782070009888,Asia,Eastern Asia,Asia/Pacific,APAC
2176,2007-03-31,Jordan,0.0584770317886306,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2177,2007-06-30,Jordan,0.0610126403502577,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2178,2007-09-30,Jordan,0.0614452175953895,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2179,2007-12-31,Jordan,0.0667373630258041,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2180,2008-03-31,Jordan,0.0760328134750061,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2181,2008-06-30,Jordan,0.0855454788697772,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2182,2008-09-30,Jordan,0.0936200302124514,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2183,2008-12-31,Jordan,0.0812938279768222,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2184,2009-03-31,Jordan,0.0569416387941406,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2185,2009-06-30,Jordan,0.0570114632325575,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2186,2009-09-30,Jordan,0.0277205742118943,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2187,2009-12-31,Jordan,0.0400152536998791,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2188,2010-03-31,Jordan,0.0463848795708096,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2189,2010-06-30,Jordan,0.0606088927819231,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2190,2010-09-30,Jordan,0.0472180869863233,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2191,2010-12-31,Jordan,0.0627606191250265,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2192,2011-03-31,Jordan,0.0662844826824722,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2193,2011-06-30,Jordan,0.067527477184754,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2194,2011-09-30,Jordan,0.0535567469425507,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2195,2011-12-31,Jordan,0.0677991147000215,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2196,2012-03-31,Jordan,0.065402017585417,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2197,2012-06-30,Jordan,0.048317998943655,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2198,2012-09-30,Jordan,0.0472463906891313,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2199,2012-12-31,Jordan,0.0507109540636042,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2200,2013-03-31,Jordan,0.0534168478536788,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2201,2013-06-30,Jordan,0.0545604394409566,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2202,2013-09-30,Jordan,0.0360534439286471,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2203,2013-12-31,Jordan,0.0445631222479619,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2204,2014-03-31,Jordan,0.0573314099280071,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2205,2014-06-30,Jordan,0.0553827561398132,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2206,2014-09-30,Jordan,0.0517091903902592,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2207,2014-12-31,Jordan,0.076171837361329,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2208,2015-03-31,Jordan,0.0629498941425547,2019-12-31,0.2585716991854517,0.0,0.0,2015-09-23T17:29:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2209,2015-06-30,Jordan,0.068079243979235,2019-12-31,0.2585716991854517,0.0,0.0,2015-10-12T13:46:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2210,2015-09-30,Jordan,0.0607180909102579,2019-12-31,0.2585716991854517,0.0,0.0,2016-01-15T17:37:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2211,2015-12-31,Jordan,0.0749547653573216,2019-12-31,0.2585716991854517,0.0,0.0,2016-04-16T10:13:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2212,2016-03-31,Jordan,0.0576258664522717,2019-12-31,0.2585716991854517,0.0,0.0,2016-07-14T14:52:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2213,2016-06-30,Jordan,0.0499019925358697,2019-12-31,0.2585716991854517,0.0,0.0,2016-10-11T13:16:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2214,2016-09-30,Jordan,0.056050793718757,2019-12-31,0.2585716991854517,0.0,0.0,2017-01-03T17:40:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2215,2016-12-31,Jordan,0.070944190425252,2019-12-31,0.2585716991854517,0.0,0.0,2017-04-08T10:35:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2216,2017-03-31,Jordan,0.2216638915939206,2019-12-31,0.2585716991854517,0.0,0.0,2018-10-23T15:19:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2217,2017-06-30,Jordan,0.224054509208649,2019-12-31,0.2585716991854517,0.0,0.0,2018-10-23T15:19:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2218,2017-09-30,Jordan,0.1887151447273992,2019-12-31,0.2585716991854517,0.0,0.0,2018-10-23T15:19:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2219,2017-12-31,Jordan,0.2531462663893341,2019-12-31,0.2585716991854517,0.0,0.0,2018-10-23T15:19:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2220,2018-03-31,Jordan,0.227929291814711,2019-12-31,0.2585716991854517,0.0,0.0,2018-10-23T15:19:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2221,2018-06-30,Jordan,0.2259515143227979,2019-12-31,0.2585716991854517,0.0,0.0,2018-10-23T15:19:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2222,2018-09-30,Jordan,0.1923009833262078,2019-12-31,0.2585716991854517,0.0,0.0,2019-01-05T10:30:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2223,2018-12-31,Jordan,0.2446967414368962,2019-12-31,0.2585716991854517,0.0,0.0,2019-07-12T16:21:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2224,2019-03-31,Jordan,0.2297153691822651,2019-12-31,0.2585716991854517,0.0,0.0,2019-10-03T09:36:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2225,2019-06-30,Jordan,0.2472342367797605,2019-12-31,0.2585716991854517,0.0,0.0,2019-10-03T09:34:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2226,2019-09-30,Jordan,0.206304817174761,2019-12-31,0.2585716991854517,0.0,0.0,2020-01-10T10:30:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2227,2019-12-31,Jordan,0.2585716991854517,2019-12-31,0.2585716991854517,0.0,0.0,2020-04-24T14:50:00,Original,,,,Asia,Western Asia,EMEA,EMEA
2228,2020-03-31,Jordan,0.2104823599358571,2019-12-31,0.2585716991854517,0.0,0.0,2020-07-11T10:20:00,Original,,0.2104823599358571,,Asia,Western Asia,EMEA,EMEA
2229,2020-06-30,Jordan,0.2220700896495517,2019-12-31,0.2585716991854517,0.0,0.0,2020-10-03T10:27:00,Original,,0.2220700896495517,,Asia,Western Asia,EMEA,EMEA
2230,2020-09-30,Jordan,0.1991589633048228,2019-12-31,0.2585716991854517,0.0,0.0,2021-01-09T10:17:00,Original,,0.1991589633048228,,Asia,Western Asia,EMEA,EMEA
2231,2020-12-31,Jordan,0.2457993160981047,2019-12-31,0.2585716991854517,0.0,0.0,2021-04-09T16:04:00,Original,,0.2457993160981047,,Asia,Western Asia,EMEA,EMEA
2232,2021-03-31,Jordan,0.2429855197582702,2019-12-31,0.2585716991854517,0.0,0.0,2021-07-03T10:22:00,Original,,0.2429855197582702,,Asia,Western Asia,EMEA,EMEA
2233,2021-06-30,Jordan,0.2345120516156275,2019-12-31,0.2585716991854517,0.0,0.0,2021-12-31T14:22:00,Original,,0.2345120516156275,,Asia,Western Asia,EMEA,EMEA
2234,2021-09-30,Jordan,0.2189457134390598,2019-12-31,0.2585716991854517,0.0,0.0,2021-12-31T14:22:00,Original,,0.2189457134390598,,Asia,Western Asia,EMEA,EMEA
2235,2021-12-31,Jordan,0.232596386834729,2019-12-31,0.2585716991854517,0.0,0.0,Forecast,Forecast,0.232596386834729,0.232596386834729,,Asia,Western Asia,EMEA,EMEA
2236,2022-03-31,Jordan,0.2462470602303982,2019-12-31,0.2585716991854517,0.0,0.0,Forecast,Forecast,0.2462470602303982,0.2462470602303982,0.2462470602303982,Asia,Western Asia,EMEA,EMEA
2237,2022-06-30,Jordan,0.2397571428571429,2019-12-31,0.2585716991854517,0.0,0.0,Forecast,Forecast,0.2397571428571429,0.2397571428571429,0.2397571428571429,Asia,Western Asia,EMEA,EMEA
2238,2022-09-30,Jordan,0.1928048780487805,2019-12-31,0.2585716991854517,0.0,0.0,Forecast,Forecast,0.1928048780487805,0.1928048780487805,0.1928048780487805,Asia,Western Asia,EMEA,EMEA
2239,2022-12-31,Jordan,0.1943170731707317,2019-12-31,0.2585716991854517,0.0,0.0,Forecast,Forecast,0.1943170731707317,0.1943170731707317,0.1943170731707317,Asia,Western Asia,EMEA,EMEA
2240,2007-03-31,Kazakhstan,3.553104926039214,2019-12-31,7.97982563993707,2269.5559076842105,63.87528527659254,2016-11-18T18:05:00,Original,,,,Asia,Central Asia,Asia/Pacific,Eurasia
2241,2007-06-30,Kazakhstan,7.446181853752967,2019-12-31,7.97982563993707,5355.401492727273,71.92144374003013,2016-11-18T18:05:00,Original,,,,Asia,Central Asia,Asia/Pacific,Eurasia
2242,2007-09-30,Kazakhstan,10.86613199560731,2019-12-31,7.97982563993707,6068.323767805383,55.84621804942673,2016-11-18T18:05:00,Original,,,,Asia,Central Asia,Asia/Pacific,Eurasia
2243,2007-12-31,Kazakhstan,16.0197084393922,2019-12-31,7.97982563993707,11479.946639045653,71.66139560203636,2016-11-18T18:05:00,Original,,,,Asia,Central Asia,Asia/Pacific,Eurasia
2244,2008-03-31,Kazakhstan,5.264395263856284,2019-12-31,7.97982563993707,12397.937174261906,235.50543895102868,2016-11-18T18:05:00,Original,,,,Asia,Central Asia,Asia/Pacific,Eurasia
2245,2008-06-30,Kazakhstan,13.51321648001588,2019-12-31,7.97982563993707,10075.270527272727,74.55864073644211,2016-11-18T18:05:00,Original,,,,Asia,Central Asia,Asia/Pacific,Eurasia
